"","secid","date","exdate","cp_flag","strike_price","best_bid","best_offer","volume","open_interest","impl_volatility","delta","gamma","vega","theta","optionid","am_settlement","contract_size","forward_price","index_flag","issuer","exercise_style","SPOT","moneyness","price","TM","TTM","interest","own_impvol"
"953349",108105,2019-10-16,2019-12-20,"C",3075,23.2,23.6,1433,31837,0.110569,0.279374,0.002425,420.2563,-132.6129,118940211,1,100,2990.040727,1,"CBOE S&P 500 INDEX","E",2989.69,0.972256910569106,23.4,65,46,1.92284735714286,0.101690606856053
"953354",108105,2019-10-16,2019-12-20,"C",3100,15.7,16.1,1387,56910,0.106271,0.214261,0.002189,364.5649,-110.6,114281426,1,100,2990.040727,1,"CBOE S&P 500 INDEX","E",2989.69,0.964416129032258,15.9,65,46,1.92284735714286,0.0982669781633966
"953374",108105,2019-10-16,2019-12-20,"C",3200,2.95,3.2,1686,49858,0.101546,0.057471,0.000905,144.0728,-41.7741,114281427,1,100,2990.040727,1,"CBOE S&P 500 INDEX","E",2989.69,0.934278125,3.075,65,46,1.92284735714286,0.0955475996145187
"953377",108105,2019-10-16,2019-12-20,"C",3215,2.35,2.5,723,1189,0.102019,0.046647,0.000763,122.0631,-35.55638,130482677,1,100,2990.040727,1,"CBOE S&P 500 INDEX","E",2989.69,0.929919129082426,2.425,65,46,1.92284735714286,0.0961794699489252
"953388",108105,2019-10-16,2019-12-20,"C",3300,0.8,0.9,600,52698,0.110353,0.017311,0.00031,53.57872,-16.87843,114281428,1,100,2990.040727,1,"CBOE S&P 500 INDEX","E",2989.69,0.905966666666667,0.85,65,46,1.92284735714286,0.10494071581712
"953589",108105,2019-10-16,2020-01-17,"C",2900,147.3,148.9,501,17663,0.164769,0.656553,0.001475,547.633,-177.3709,124227808,1,100,2990.157116,1,"CBOE S&P 500 INDEX","E",2989.69,1.0309275862069,148.1,93,64,1.91711051428571,0.146480485462233
"953609",108105,2019-10-16,2020-01-17,"C",3000,77.9,78.7,3752,33088,0.139237,0.492878,0.0019,595.9644,-164.0192,124227812,1,100,2990.157116,1,"CBOE S&P 500 INDEX","E",2989.69,0.996563333333333,78.3,93,64,1.91711051428571,0.126803242491918
"953619",108105,2019-10-16,2020-01-17,"C",3050,49.7,50.4,462,11489,0.126527,0.38785,0.00201,573.067,-143.5939,124227814,1,100,2990.157116,1,"CBOE S&P 500 INDEX","E",2989.69,0.980226229508197,50.05,93,64,1.91711051428571,0.116380254934859
"953639",108105,2019-10-16,2020-01-17,"C",3150,14.8,15.3,3546,22401,0.108478,0.175627,0.001584,387.1284,-83.34223,124227818,1,100,2990.157116,1,"CBOE S&P 500 INDEX","E",2989.69,0.949107936507937,15.05,93,64,1.91711051428571,0.101651315706213
"953649",108105,2019-10-16,2020-01-17,"C",3200,7.5,7.8,136,11228,0.105189,0.103727,0.00114,270.1804,-56.42228,124227820,1,100,2990.157116,1,"CBOE S&P 500 INDEX","E",2989.69,0.934278125,7.65,93,64,1.91711051428571,0.099375449799134
"953663",108105,2019-10-16,2020-01-17,"C",3300,2.3,2.5,258,9144,0.108749,0.037478,5e-04,122.5568,-26.46195,124227822,1,100,2990.157116,1,"CBOE S&P 500 INDEX","E",2989.69,0.905966666666667,2.4,93,64,1.91711051428571,0.104034775061377
"953746",108105,2019-10-16,2020-02-21,"C",3075,53.9,54.8,814,1212,0.127508,0.36638,0.001666,660.8375,-120.3715,130212781,1,100,2989.984368,1,"CBOE S&P 500 INDEX","E",2989.69,0.972256910569106,54.35,128,87,1.88332257142857,0.117146192796906
"953836",108105,2019-10-16,2020-03-20,"C",2900,176.6,179.9,1001,26294,0.169812,0.624559,0.001133,730.1443,-142.6556,127117474,1,100,2989.674396,1,"CBOE S&P 500 INDEX","E",2989.69,1.0309275862069,178.25,156,107,1.85389864285714,0.148611567106099
"953840",108105,2019-10-16,2020-03-20,"C",3000,109.6,110.4,4500,27923,0.148996,0.501235,0.001363,771.0732,-133.2113,127117477,1,100,2989.674396,1,"CBOE S&P 500 INDEX","E",2989.69,0.996563333333333,110,156,107,1.85389864285714,0.133198408748993
"953842",108105,2019-10-16,2020-03-20,"C",3050,80,80.7,202,12071,0.138241,0.426492,0.001447,759.1918,-122.0659,127629988,1,100,2989.674396,1,"CBOE S&P 500 INDEX","E",2989.69,0.980226229508197,80.35,156,107,1.85389864285714,0.124688004252325
"953845",108105,2019-10-16,2020-03-20,"C",3125,44.6,45.2,274,1935,0.123955,0.303442,0.001441,677.9031,-98.09366,128063930,1,100,2989.674396,1,"CBOE S&P 500 INDEX","E",2989.69,0.9567008,44.9,156,107,1.85389864285714,0.113248674825496
"953847",108105,2019-10-16,2020-03-20,"C",3175,28,28.5,510,4230,0.116468,0.223511,0.001312,580.1264,-79.02126,128372052,1,100,2989.674396,1,"CBOE S&P 500 INDEX","E",2989.69,0.941634645669291,28.25,156,107,1.85389864285714,0.107292368489407
"953850",108105,2019-10-16,2020-03-20,"C",3250,13.2,13.6,203,10628,0.110102,0.128688,0.000977,408.2689,-52.67307,128337921,1,100,2989.674396,1,"CBOE S&P 500 INDEX","E",2989.69,0.919904615384615,13.4,156,107,1.85389864285714,0.102628997466
"954094",108105,2019-10-16,2019-11-01,"C",2930,72.5,77.8,142,412,0.154268,0.738621,0.003362,203.1839,-356.772,130407310,0,100,2989.729222,1,"CBOE S&P 500 INDEX","E",2989.69,1.02037201365188,75.15,16,12,1.886078375,0.138452367688624
"954107",108105,2019-10-16,2019-11-01,"C",2995,27.3,28.2,571,868,0.121374,0.47704,0.005238,249.1154,-344.7847,130407323,0,100,2989.729222,1,"CBOE S&P 500 INDEX","E",2989.69,0.998227045075125,27.75,16,12,1.886078375,0.111536681777982
"954110",108105,2019-10-16,2019-11-01,"C",3010,19.5,20,705,2199,0.114833,0.393632,0.005349,240.6465,-315.1833,130407326,0,100,2989.729222,1,"CBOE S&P 500 INDEX","E",2989.69,0.993252491694352,19.75,16,12,1.886078375,0.105990838623479
"954113",108105,2019-10-16,2019-11-01,"C",3025,12.9,13.3,332,4115,0.108221,0.306078,0.005177,219.5006,-270.9785,130407329,0,100,2989.729222,1,"CBOE S&P 500 INDEX","E",2989.69,0.988327272727273,13.1,16,12,1.886078375,0.100272641239731
"954116",108105,2019-10-16,2019-11-01,"C",3040,8,8.2,2006,584,0.102551,0.221695,0.004631,186.0912,-217.7218,130407332,0,100,2989.729222,1,"CBOE S&P 500 INDEX","E",2989.69,0.983450657894737,8.1,16,12,1.886078375,0.0953565643090641
"954124",108105,2019-10-16,2019-11-01,"C",3080,1.7,1.85,107,5077,0.094875,0.068373,0.00222,82.52077,-89.32919,130407338,0,100,2989.729222,1,"CBOE S&P 500 INDEX","E",2989.69,0.970678571428572,1.775,16,12,1.886078375,0.088921498507156
"954138",108105,2019-10-16,2019-11-01,"C",3150,0.15,0.25,243,3087,0.105167,0.009115,0.000373,15.38369,-18.458,130407341,0,100,2989.729222,1,"CBOE S&P 500 INDEX","E",2989.69,0.949107936507937,0.2,16,12,1.886078375,0.0993976998334576
"954274",108105,2019-10-16,2019-11-04,"C",3120,0.45,0.6,105,301,0.092718,0.022439,0.000844,36.39727,-32.42711,130756305,0,100,2989.741563,1,"CBOE S&P 500 INDEX","E",2989.69,0.958233974358974,0.525,19,13,1.8892705,0.0913623909252366
"954535",108105,2019-10-16,2019-11-08,"C",2970,48.6,49.4,167,303,0.128588,0.586992,0.004029,291.7995,-297.4578,130482929,0,100,2989.760457,1,"CBOE S&P 500 INDEX","E",2989.69,1.00662962962963,49,23,17,1.89352666666667,0.11683151676375
"954541",108105,2019-10-16,2019-11-08,"C",3000,29.4,30.4,1142,2170,0.116088,0.458542,0.00455,297.4767,-273.9639,130482935,0,100,2989.760457,1,"CBOE S&P 500 INDEX","E",2989.69,0.996563333333333,29.9,23,17,1.89352666666667,0.106539551839785
"954546",108105,2019-10-16,2019-11-08,"C",3025,17.5,17.9,539,5099,0.107357,0.336362,0.004526,273.6511,-233.1524,130482940,0,100,2989.760457,1,"CBOE S&P 500 INDEX","E",2989.69,0.988327272727273,17.7,23,17,1.89352666666667,0.0992688998468538
"954549",108105,2019-10-16,2019-11-08,"C",3040,11.9,12.2,137,1532,0.10236,0.262181,0.004238,244.34,-198.5189,130482943,0,100,2989.760457,1,"CBOE S&P 500 INDEX","E",2989.69,0.983450657894737,12.05,23,17,1.89352666666667,0.0950176128803351
"954556",108105,2019-10-16,2019-11-08,"C",3075,4.1,4.3,115,1823,0.094796,0.12097,0.002827,150.9287,-113.5825,130482950,0,100,2989.760457,1,"CBOE S&P 500 INDEX","E",2989.69,0.972256910569106,4.2,23,17,1.89352666666667,0.0887062491323937
"954559",108105,2019-10-16,2019-11-08,"C",3090,2.5,2.6,156,192,0.093202,0.080984,0.002145,112.5752,-83.2958,130482953,0,100,2989.760457,1,"CBOE S&P 500 INDEX","E",2989.69,0.967537216828479,2.55,23,17,1.89352666666667,0.0874658461446481
"954836",108105,2019-10-16,2019-11-13,"C",3050,11.2,11.6,230,697,0.099474,0.238533,0.003759,256.3936,-166.3231,130838181,0,100,2989.787998,1,"CBOE S&P 500 INDEX","E",2989.69,0.980226229508197,11.4,28,20,1.898846875,0.0937398992536418
"955065",108105,2019-10-16,2019-11-15,"C",3045,14.2,14.6,111,539,0.102532,0.27129,0.003768,283.8601,-177.1436,129820225,0,100,2989.800235,1,"CBOE S&P 500 INDEX","E",2989.69,0.98183579638752,14.4,30,22,1.90097495833333,0.0949539434376027
"955067",108105,2019-10-16,2019-11-15,"C",3055,11.2,11.5,116,355,0.1002,0.230327,0.003536,260.2935,-158.756,129820226,0,100,2989.800235,1,"CBOE S&P 500 INDEX","E",2989.69,0.978621931260229,11.35,30,22,1.90097495833333,0.0930328191613376
"955075",108105,2019-10-16,2019-11-15,"C",3095,3.6,3.8,169,3018,0.092933,0.09931,0.002191,149.6018,-84.63921,129820233,0,100,2989.800235,1,"CBOE S&P 500 INDEX","E",2989.69,0.965974151857835,3.7,30,22,1.90097495833333,0.087038064317417
"955078",108105,2019-10-16,2019-11-15,"C",3110,2.35,2.45,193,2218,0.092146,0.069485,0.00169,114.3909,-64.16993,129820235,0,100,2989.800235,1,"CBOE S&P 500 INDEX","E",2989.69,0.961315112540193,2.4,30,22,1.90097495833333,0.0865425717600205
"955096",108105,2019-10-16,2019-11-15,"C",3200,0.25,0.35,106,556,0.101634,0.010229,0.000312,23.29511,-14.41081,129076560,0,100,2989.800235,1,"CBOE S&P 500 INDEX","E",2989.69,0.934278125,0.3,30,22,1.90097495833333,0.0965469665424635
"955338",108105,2019-10-16,2019-11-20,"C",3100,4.4,4.7,178,177,0.094049,0.109594,0.002153,173.5335,-85.20174,130901640,0,100,2989.854767,1,"CBOE S&P 500 INDEX","E",2989.69,0.964416129032258,4.55,35,25,1.913582,0.0890293964228046
"955479",108105,2019-10-16,2019-11-22,"C",3005,38.5,39.1,107,110,0.120953,0.454614,0.003437,376.6663,-224.7636,130744884,0,100,2989.866258,1,"CBOE S&P 500 INDEX","E",2989.69,0.994905158069884,38.8,37,27,1.91426478571429,0.110547925348784
"955484",108105,2019-10-16,2019-11-22,"C",3030,25.6,26.1,4290,4391,0.112537,0.360905,0.003491,355.9807,-197.7312,130744889,0,100,2989.866258,1,"CBOE S&P 500 INDEX","E",2989.69,0.986696369636964,25.85,37,27,1.91426478571429,0.103525106591728
"955493",108105,2019-10-16,2019-11-22,"C",3075,10,10.3,9127,796,0.100565,0.19429,0.002872,261.6665,-129.9383,130744898,0,100,2989.866258,1,"CBOE S&P 500 INDEX","E",2989.69,0.972256910569106,10.15,37,27,1.91426478571429,0.0934928418902046
"955662",108105,2019-10-16,2019-11-29,"C",3010,39.1,39.7,110,348,0.117644,0.441941,0.003226,408.9499,-199.5947,129311176,0,100,2989.908238,1,"CBOE S&P 500 INDEX","E",2989.69,0.993252491694352,39.4,44,31,1.91665453571429,0.109026238730168
"955675",108105,2019-10-16,2019-11-29,"C",3075,12.2,12.5,787,8202,0.099694,0.213291,0.002808,301.6122,-124.8677,129244529,0,100,2989.908238,1,"CBOE S&P 500 INDEX","E",2989.69,0.972256910569106,12.35,44,31,1.91665453571429,0.0938727813514376
"955679",108105,2019-10-16,2019-11-29,"C",3095,7.8,8.1,4284,752,0.09637,0.154537,0.002376,246.6716,-98.72613,130424983,0,100,2989.908238,1,"CBOE S&P 500 INDEX","E",2989.69,0.965974151857835,7.95,44,31,1.91665453571429,0.0911388250388627
"955848",108105,2019-10-16,2019-12-06,"C",3075,15.6,16,8807,8559,0.102866,0.238173,0.00269,345.5604,-127.3458,130808999,0,100,2989.952959,1,"CBOE S&P 500 INDEX","E",2989.69,0.972256910569106,15.8,51,36,1.91904428571429,0.0962792822440214
"956023",108105,2019-10-16,2019-12-13,"C",3110,10.6,10.9,8490,844,0.101353,0.169607,0.00209,300.8165,-96.05883,130896293,0,100,2990.000422,1,"CBOE S&P 500 INDEX","E",2989.69,0.961315112540193,10.75,58,41,1.92143403571429,0.0950971356723451
"956250",108105,2019-10-16,2019-12-20,"C",3000,59.8,60.7,1108,1764,0.129549,0.485047,0.002431,501.381,-182.1795,129820497,0,100,2990.045427,1,"CBOE S&P 500 INDEX","E",2989.69,0.996563333333333,60.25,65,46,1.92284735714286,0.11805269174532
"956513",108105,2019-10-16,2019-12-31,"C",3100,20.1,20.5,371,7570,0.108239,0.239122,0.002097,422.5112,-109.893,127263492,0,100,2990.095542,1,"CBOE S&P 500 INDEX","E",2989.69,0.964416129032258,20.3,76,52,1.92123232142857,0.102153903629601
"956523",108105,2019-10-16,2019-12-31,"C",3150,9.4,9.6,318,6136,0.102356,0.136871,0.001568,298.6378,-73.48609,127862444,0,100,2990.095542,1,"CBOE S&P 500 INDEX","E",2989.69,0.949107936507937,9.5,76,52,1.92123232142857,0.0975150285336517
"956533",108105,2019-10-16,2019-12-31,"C",3200,4.3,4.5,359,2260,0.100829,0.073025,0.001007,189.0437,-45.82957,127263493,0,100,2990.095542,1,"CBOE S&P 500 INDEX","E",2989.69,0.934278125,4.4,76,52,1.92123232142857,0.0968247459292293
"956772",108105,2019-10-16,2020-01-17,"C",3125,20.9,21.4,159,373,0.11145,0.223782,0.001774,450.2872,-98.48302,130213126,0,100,2990.154882,1,"CBOE S&P 500 INDEX","E",2989.69,0.9567008,21.15,93,64,1.91711051428571,0.104546187951424
"975848",108105,2019-10-23,2019-11-15,"C",2990,41.8,42.4,543,2998,0.117275,0.571616,0.004531,289.1046,-280.0548,129819706,1,100,3004.475579,1,"CBOE S&P 500 INDEX","E",3004.52,1.00485618729097,42.1,23,17,1.85138257142857,0.103597109731318
"975850",108105,2019-10-23,2019-11-15,"C",3000,35.4,35.9,4770,54615,0.113605,0.526271,0.004745,293.2733,-275.3338,129075996,1,100,3004.475579,1,"CBOE S&P 500 INDEX","E",3004.52,1.00150666666667,35.65,23,17,1.85138257142857,0.100823648079408
"975852",108105,2019-10-23,2019-11-15,"C",3010,29.4,29.9,180,2627,0.109905,0.477691,0.004908,293.5024,-266.6886,129819709,1,100,3004.475579,1,"CBOE S&P 500 INDEX","E",3004.52,0.998179401993356,29.65,23,17,1.85138257142857,0.097956047669461
"975856",108105,2019-10-23,2019-11-15,"C",3030,19.2,19.5,149,14391,0.103032,0.373384,0.004979,279.1089,-237.9191,129819712,1,100,3004.475579,1,"CBOE S&P 500 INDEX","E",3004.52,0.991590759075908,19.35,23,17,1.85138257142857,0.0925396533341816
"975858",108105,2019-10-23,2019-11-15,"C",3040,15,15.4,932,4979,0.10019,0.320396,0.004838,263.7481,-218.6881,129819714,1,100,3004.475579,1,"CBOE S&P 500 INDEX","E",3004.52,0.988328947368421,15.2,23,17,1.85138257142857,0.0903077281420194
"975860",108105,2019-10-23,2019-11-15,"C",3050,11.5,11.8,4257,28487,0.097472,0.268488,0.004583,243.0721,-196.1286,129075998,1,100,3004.475579,1,"CBOE S&P 500 INDEX","E",3004.52,0.985088524590164,11.65,23,17,1.85138257142857,0.0881443339476247
"975862",108105,2019-10-23,2019-11-15,"C",3060,8.5,8.8,124,5519,0.094698,0.218623,0.004222,217.5168,-170.5516,129819717,1,100,3004.475579,1,"CBOE S&P 500 INDEX","E",3004.52,0.981869281045752,8.65,23,17,1.85138257142857,0.0858860459909352
"975865",108105,2019-10-23,2019-11-15,"C",3075,5.3,5.5,2539,16941,0.091869,0.154301,0.003505,175.177,-133.2873,129075999,1,100,3004.475579,1,"CBOE S&P 500 INDEX","E",3004.52,0.977079674796748,5.4,23,17,1.85138257142857,0.0836648166887752
"975870",108105,2019-10-23,2019-11-15,"C",3100,2.2,2.3,815,35350,0.088784,0.076989,0.002204,106.4883,-78.33104,129076000,1,100,3004.475579,1,"CBOE S&P 500 INDEX","E",3004.52,0.9692,2.25,23,17,1.85138257142857,0.0813223107713121
"975880",108105,2019-10-23,2019-11-15,"C",3150,0.35,0.5,105,16456,0.091048,0.017632,0.000648,32.07825,-24.2073,129076002,1,100,3004.475579,1,"CBOE S&P 500 INDEX","E",3004.52,0.953815873015873,0.425,23,17,1.85138257142857,0.0840878891296182
"975892",108105,2019-10-23,2019-11-15,"C",3210,0.05,0.15,600,523,0.102075,0.004292,0.000168,9.305787,-7.874744,129819740,1,100,3004.475579,1,"CBOE S&P 500 INDEX","E",3004.52,0.93598753894081,0.1,23,17,1.85138257142857,0.0948299674794831
"976125",108105,2019-10-23,2019-12-20,"C",2990,68.5,69,1558,19930,0.129933,0.546305,0.00256,468.8747,-193.9527,130244641,1,100,3004.575194,1,"CBOE S&P 500 INDEX","E",3004.52,1.00485618729097,68.75,58,41,1.88859128571429,0.116523672864935
"976128",108105,2019-10-23,2019-12-20,"C",3000,62,62.6,11390,112238,0.127134,0.520583,0.002631,471.5587,-190.957,114281425,1,100,3004.575194,1,"CBOE S&P 500 INDEX","E",3004.52,1.00150666666667,62.3,58,41,1.88859128571429,0.114375061345717
"976131",108105,2019-10-23,2019-12-20,"C",3015,53,53.4,350,12986,0.123134,0.479908,0.002718,471.7662,-185.1571,130244645,1,100,3004.575194,1,"CBOE S&P 500 INDEX","E",3004.52,0.996524046434494,53.2,58,41,1.88859128571429,0.111289977263279
"976138",108105,2019-10-23,2019-12-20,"C",3050,34.6,35,3158,50931,0.114493,0.377543,0.00279,450.2633,-164.5329,118728581,1,100,3004.575194,1,"CBOE S&P 500 INDEX","E",3004.52,0.985088524590164,34.8,58,41,1.88859128571429,0.104519220290438
"976148",108105,2019-10-23,2019-12-20,"C",3100,16.4,16.7,4355,58185,0.105252,0.231736,0.002437,361.5728,-121.6159,114281426,1,100,3004.575194,1,"CBOE S&P 500 INDEX","E",3004.52,0.9692,16.55,58,41,1.88859128571429,0.0973068397709884
"976156",108105,2019-10-23,2019-12-20,"C",3140,8.3,8.5,136,252,0.101339,0.139472,0.001843,263.343,-85.33559,130244665,1,100,3004.575194,1,"CBOE S&P 500 INDEX","E",3004.52,0.956853503184713,8.4,58,41,1.88859128571429,0.0944971605441843
"976160",108105,2019-10-23,2019-12-20,"C",3160,5.8,6,4290,2548,0.100412,0.105122,0.001525,215.9021,-69.33739,130244666,1,100,3004.575194,1,"CBOE S&P 500 INDEX","E",3004.52,0.95079746835443,5.9,58,41,1.88859128571429,0.0939801543860412
"976168",108105,2019-10-23,2019-12-20,"C",3200,2.9,3,277,49720,0.100541,0.058486,0.000977,138.5423,-44.5629,114281427,1,100,3004.575194,1,"CBOE S&P 500 INDEX","E",3004.52,0.9389125,2.95,58,41,1.88859128571429,0.094696273441632
"976182",108105,2019-10-23,2019-12-20,"C",3300,0.6,0.75,165,52478,0.108349,0.014998,0.000294,44.94044,-15.58276,114281428,1,100,3004.575194,1,"CBOE S&P 500 INDEX","E",3004.52,0.910460606060606,0.675,58,41,1.88859128571429,0.103148017303278
"976363",108105,2019-10-23,2020-01-17,"C",2800,232.7,236.7,108,9532,0.183602,0.796198,0.001048,404.5289,-155.4849,124227804,1,100,3004.656979,1,"CBOE S&P 500 INDEX","E",3004.52,1.07304285714286,234.7,86,59,1.89525425714286,0.154047708974296
"976378",108105,2019-10-23,2020-01-17,"C",2875,170.9,173.8,172,8689,0.166982,0.718486,0.00138,484.5626,-170.8803,124227807,1,100,3004.656979,1,"CBOE S&P 500 INDEX","E",3004.52,1.04505043478261,172.35,86,59,1.89525425714286,0.145625448900973
"976402",108105,2019-10-23,2020-01-17,"C",2995,83.8,84.5,101,205,0.137857,0.530217,0.001981,573.9877,-168.6088,130670770,1,100,3004.656979,1,"CBOE S&P 500 INDEX","E",3004.52,1.00317863105175,84.15,86,59,1.89525425714286,0.124961279531822
"976412",108105,2019-10-23,2020-01-17,"C",3045,54.3,54.9,300,321,0.125811,0.423067,0.002139,565.675,-152.0161,130670778,1,100,3004.656979,1,"CBOE S&P 500 INDEX","E",3004.52,0.986706075533662,54.6,86,59,1.89525425714286,0.115430013307202
"976418",108105,2019-10-23,2020-01-17,"C",3075,39.9,40.4,1150,10155,0.119538,0.35328,0.002138,537.3396,-137.3578,124227815,1,100,3004.656979,1,"CBOE S&P 500 INDEX","E",3004.52,0.977079674796748,40.15,86,59,1.89525425714286,0.110428158092441
"976428",108105,2019-10-23,2020-01-17,"C",3125,22,22.4,551,7086,0.111308,0.23959,0.001921,449.4201,-107.1247,124227817,1,100,3004.656979,1,"CBOE S&P 500 INDEX","E",3004.52,0.9614464,22.2,86,59,1.89525425714286,0.103922590834297
"976433",108105,2019-10-23,2020-01-17,"C",3150,15.8,16.2,457,21575,0.108404,0.189453,0.001721,392.0945,-91.06772,124227818,1,100,3004.656979,1,"CBOE S&P 500 INDEX","E",3004.52,0.953815873015873,16,86,59,1.89525425714286,0.101702729032705
"976792",108105,2019-10-23,2020-03-20,"C",2925,163.8,166.2,503,13891,0.162988,0.616557,0.001211,722.2,-141.39,127117475,1,100,3004.041802,1,"CBOE S&P 500 INDEX","E",3004.52,1.02718632478632,165,149,102,1.83627257142857,0.142615331694491
"976795",108105,2019-10-23,2020-03-20,"C",3000,113.5,114.2,1364,30168,0.147794,0.520489,0.001398,756.0447,-135.0803,127117477,1,100,3004.041802,1,"CBOE S&P 500 INDEX","E",3004.52,1.00150666666667,113.85,149,102,1.83627257142857,0.131645745584274
"976799",108105,2019-10-23,2020-03-20,"C",3100,57.9,58.5,354,18157,0.128157,0.362466,0.001522,713.8286,-111.3106,127117478,1,100,3004.041802,1,"CBOE S&P 500 INDEX","E",3004.52,0.9692,58.2,149,102,1.83627257142857,0.116442228381526
"976803",108105,2019-10-23,2020-03-20,"C",3200,23.5,24,255,16061,0.114158,0.200899,0.001281,535.4313,-74.69891,127117479,1,100,3004.041802,1,"CBOE S&P 500 INDEX","E",3004.52,0.9389125,23.75,149,102,1.83627257142857,0.10559988735322
"977316",108105,2019-10-23,2019-11-08,"C",3010,24.1,24.4,481,618,0.10723,0.471569,0.005895,250.1306,-305.1862,130482937,0,100,3004.492401,1,"CBOE S&P 500 INDEX","E",3004.52,0.998179401993356,24.25,16,12,1.85555257142857,0.0979671103051057
"977320",108105,2019-10-23,2019-11-08,"C",3030,14.3,14.5,127,3454,0.099729,0.346344,0.005878,231.9836,-263.4047,130482941,0,100,3004.492401,1,"CBOE S&P 500 INDEX","E",3004.52,0.991590759075908,14.4,16,12,1.85555257142857,0.0918125221359668
"977325",108105,2019-10-23,2019-11-08,"C",3055,6.1,6.4,112,3462,0.092082,0.196095,0.004774,173.9702,-182.4839,130482946,0,100,3004.492401,1,"CBOE S&P 500 INDEX","E",3004.52,0.983476268412439,6.25,16,12,1.85555257142857,0.0854354855098054
"977328",108105,2019-10-23,2019-11-08,"C",3070,3.3,3.5,177,3774,0.088545,0.124109,0.003676,128.8151,-129.9574,130482949,0,100,3004.492401,1,"CBOE S&P 500 INDEX","E",3004.52,0.978671009771987,3.4,16,12,1.85555257142857,0.0824678982485664
"977330",108105,2019-10-23,2019-11-08,"C",3080,2.15,2.3,597,10655,0.087219,0.088419,0.00292,100.7936,-100.177,130482951,0,100,3004.492401,1,"CBOE S&P 500 INDEX","E",3004.52,0.975493506493507,2.225,16,12,1.85555257142857,0.0814201453121
"977334",108105,2019-10-23,2019-11-08,"C",3100,0.85,0.95,334,5894,0.085735,0.041393,0.001643,55.72621,-54.4528,130482955,0,100,3004.492401,1,"CBOE S&P 500 INDEX","E",3004.52,0.9692,0.9,16,12,1.85555257142857,0.0803445830826759
